x,y,label
395.5,-31.5,False
395.0,-36.0,True
383.5,-36.5,False
378.5,-21.5,False
373.5,-3.5,False
368.5,14.5,False
363.5,29.5,False
358.5,38.5,False
353.5,38.5,False
348.5,26.5,False
343.5,10.5,False
338.5,-5.5,False
333.5,-21.5,False
328.5,-37.5,False
326.0,-49.5,False
325.0,-60.0,True
320.0,-51.0,True
308.5,-51.5,False
303.5,-36.5,False
298.5,-18.5,False
293.5,-0.5,False
288.5,14.5,False
283.5,23.5,False
278.5,23.5,False
273.5,11.5,False
268.5,-4.5,False
263.5,-20.5,False
258.5,-36.5,False
253.5,-52.5,False
255.0,-59.0,True
250.0,-50.0,True
238.5,-50.5,False
233.5,-35.5,False
228.5,-17.5,False
223.5,0.5,False
218.5,15.5,False
213.5,24.5,False
208.5,24.5,False
203.5,12.5,False
198.5,-3.5,False
193.5,-19.5,False
188.5,-35.5,False
183.5,-51.5,False
185.0,-58.0,True
180.0,-49.0,True
168.5,-49.5,False
163.5,-34.5,False
158.5,-16.5,False
153.5,1.5,False
148.5,16.5,False
143.5,25.5,False
138.5,25.5,False
133.5,13.5,False
128.5,-2.5,False
123.5,-18.5,False
118.5,-34.5,False
113.5,-50.5,False
115.0,-57.0,True
110.0,-48.0,True
98.5,-48.5,False
93.5,-33.5,False
88.5,-15.5,False
83.5,2.5,False
78.5,17.5,False
73.5,26.5,False
68.5,26.5,False
63.5,14.5,False
58.5,-1.5,False
53.5,-17.5,False
48.5,-33.5,False
43.5,-49.5,False
45.0,-56.0,True
33.5,-56.5,False
28.5,-41.5,False
23.5,-23.5,False
18.5,-5.5,False
13.5,9.5,False
8.5,18.5,False
3.5,18.5,False
-1.5,6.5,False
-6.5,-9.5,False
-11.5,-25.5,False
-16.5,-41.5,False
-15.0,-48.0,True
-26.5,-48.5,False
-31.5,-33.5,False
-36.5,-15.5,False
-41.5,2.5,False
-46.5,17.5,False
-51.5,26.5,False
-56.5,26.5,False
-61.5,14.5,False
-66.5,-1.5,False
-71.5,-17.5,False
-76.5,-33.5,False
-81.5,-49.5,False
421.0,56.5,False
420.0,46.0,False
411.0,24.5,False
403.5,4.5,False
398.5,-13.5,False
395.5,-29.5,False
395.0,-34.0,True
390.0,-25.0,True
378.5,-25.5,False
373.5,-10.5,False
368.5,7.5,False
363.5,25.5,False
358.5,40.5,False
353.5,49.5,False
348.5,49.5,False
343.5,37.5,False
338.5,21.5,False
333.5,5.5,False
328.5,-10.5,False
323.5,-26.5,False
321.0,-38.5,False
320.0,-49.0,True
308.5,-49.5,False
303.5,-34.5,False
298.5,-16.5,False
293.5,1.5,False
288.5,16.5,False
283.5,25.5,False
278.5,25.5,False
273.5,13.5,False
268.5,-2.5,False
263.5,-18.5,False
258.5,-34.5,False
253.5,-50.5,False
255.0,-57.0,True
250.0,-48.0,True
238.5,-48.5,False
233.5,-33.5,False
228.5,-15.5,False
223.5,2.5,False
218.5,17.5,False
213.5,26.5,False
208.5,26.5,False
203.5,14.5,False
198.5,-1.5,False
193.5,-17.5,False
188.5,-33.5,False
183.5,-49.5,False
185.0,-56.0,True
173.5,-56.5,False
168.5,-41.5,False
163.5,-23.5,False
158.5,-5.5,False
153.5,9.5,False
148.5,18.5,False
143.5,18.5,False
138.5,6.5,False
133.5,-9.5,False
128.5,-25.5,False
123.5,-41.5,False
125.0,-48.0,True
113.5,-48.5,False
108.5,-33.5,False
103.5,-15.5,False
98.5,2.5,False
93.5,17.5,False
88.5,26.5,False
83.5,26.5,False
78.5,14.5,False
73.5,-1.5,False
68.5,-17.5,False
63.5,-33.5,False
58.5,-49.5,False
60.0,-56.0,True
48.5,-56.5,False
43.5,-41.5,False
38.5,-23.5,False
33.5,-5.5,False
28.5,9.5,False
23.5,18.5,False
18.5,18.5,False
13.5,6.5,False
8.5,-9.5,False
3.5,-25.5,False
-1.5,-41.5,False
0.0,-48.0,True
-11.5,-48.5,False
-16.5,-33.5,False
-21.5,-15.5,False
-26.5,2.5,False
-31.5,17.5,False
-36.5,26.5,False
-41.5,26.5,False
-46.5,14.5,False
-51.5,-1.5,False
-56.5,-17.5,False
-61.5,-33.5,False
-66.5,-49.5,False
-65.0,-56.0,True
-76.5,-56.5,False
-81.5,-41.5,False
425.0,-140.0,True
420.0,-131.0,True
408.5,-131.5,False
403.5,-116.5,False
405.0,-89.0,True
400.0,-80.0,True
395.0,-71.0,True
390.0,-62.0,True
385.0,-53.0,True
373.5,-53.5,False
368.5,-38.5,False
363.5,-20.5,False
358.5,-2.5,False
353.5,12.5,False
348.5,21.5,False
343.5,21.5,False
338.5,9.5,False
333.5,-6.5,False
328.5,-22.5,False
323.5,-38.5,False
318.5,-54.5,False
320.0,-61.0,True
315.0,-52.0,True
303.5,-52.5,False
298.5,-37.5,False
293.5,-19.5,False
288.5,-1.5,False
283.5,13.5,False
278.5,22.5,False
273.5,22.5,False
268.5,10.5,False
263.5,-5.5,False
258.5,-21.5,False
253.5,-37.5,False
248.5,-53.5,False
250.0,-60.0,True
245.0,-51.0,True
233.5,-51.5,False
228.5,-36.5,False
223.5,-18.5,False
218.5,-0.5,False
213.5,14.5,False
208.5,23.5,False
203.5,23.5,False
198.5,11.5,False
193.5,-4.5,False
188.5,-20.5,False
183.5,-36.5,False
178.5,-52.5,False
180.0,-59.0,True
175.0,-50.0,True
163.5,-50.5,False
158.5,-35.5,False
153.5,-17.5,False
148.5,0.5,False
143.5,15.5,False
138.5,24.5,False
133.5,24.5,False
128.5,12.5,False
123.5,-3.5,False
118.5,-19.5,False
113.5,-35.5,False
108.5,-51.5,False
110.0,-58.0,True
105.0,-49.0,True
93.5,-49.5,False
88.5,-34.5,False
83.5,-16.5,False
78.5,1.5,False
73.5,16.5,False
68.5,25.5,False
63.5,25.5,False
58.5,13.5,False
53.5,-2.5,False
48.5,-18.5,False
43.5,-34.5,False
38.5,-50.5,False
40.0,-57.0,True
35.0,-48.0,True
23.5,-48.5,False
18.5,-33.5,False
13.5,-15.5,False
8.5,2.5,False
3.5,17.5,False
-1.5,26.5,False
-6.5,26.5,False
-11.5,14.5,False
-16.5,-1.5,False
-21.5,-17.5,False
-26.5,-33.5,False
-31.5,-49.5,False
-30.0,-56.0,True
-41.5,-56.5,False
-46.5,-41.5,False
-51.5,-23.5,False
-56.5,-5.5,False
-61.5,9.5,False
-66.5,18.5,False
-71.5,18.5,False
-76.5,6.5,False
-81.5,-9.5,False
418.5,113.5,False
413.5,97.5,False
408.5,81.5,False
406.0,69.5,False
405.0,59.0,False
396.0,37.5,False
388.5,17.5,False
383.5,-0.5,False
380.5,-16.5,False
380.0,-21.0,True
368.5,-21.5,False
363.5,-6.5,False
358.5,11.5,False
353.5,29.5,False
348.5,44.5,False
343.5,53.5,False
338.5,53.5,False
333.5,41.5,False
328.5,25.5,False
323.5,9.5,False
318.5,-6.5,False
313.5,-22.5,False
315.0,-29.0,True
303.5,-29.5,False
298.5,-14.5,False
293.5,3.5,False
288.5,21.5,False
283.5,36.5,False
278.5,45.5,False
273.5,45.5,False
268.5,33.5,False
263.5,17.5,False
258.5,1.5,False
253.5,-14.5,False
248.5,-30.5,False
246.0,-42.5,False
245.0,-53.0,True
233.5,-53.5,False
228.5,-38.5,False
223.5,-20.5,False
218.5,-2.5,False
213.5,12.5,False
208.5,21.5,False
203.5,21.5,False
198.5,9.5,False
193.5,-6.5,False
188.5,-22.5,False
183.5,-38.5,False
178.5,-54.5,False
180.0,-61.0,True
175.0,-52.0,True
163.5,-52.5,False
158.5,-37.5,False
153.5,-19.5,False
148.5,-1.5,False
143.5,13.5,False
138.5,22.5,False
133.5,22.5,False
128.5,10.5,False
123.5,-5.5,False
118.5,-21.5,False
113.5,-37.5,False
108.5,-53.5,False
110.0,-60.0,True
105.0,-51.0,True
93.5,-51.5,False
88.5,-36.5,False
83.5,-18.5,False
78.5,-0.5,False
73.5,14.5,False
68.5,23.5,False
63.5,23.5,False
58.5,11.5,False
53.5,-4.5,False
48.5,-20.5,False
43.5,-36.5,False
38.5,-52.5,False
40.0,-59.0,True
35.0,-50.0,True
23.5,-50.5,False
18.5,-35.5,False
13.5,-17.5,False
8.5,0.5,False
3.5,15.5,False
-1.5,24.5,False
-6.5,24.5,False
-11.5,12.5,False
-16.5,-3.5,False
-21.5,-19.5,False
-26.5,-35.5,False
-31.5,-51.5,False
-30.0,-58.0,True
-35.0,-49.0,True
-46.5,-49.5,False
-51.5,-34.5,False
-56.5,-16.5,False
-61.5,1.5,False
-66.5,16.5,False
-71.5,25.5,False
-76.5,25.5,False
-81.5,13.5,False
425.0,-113.0,True
420.0,-104.0,True
408.5,-104.5,False
410.0,-80.0,True
405.0,-71.0,True
400.0,-62.0,True
395.0,-53.0,True
383.5,-53.5,False
378.5,-38.5,False
373.5,-20.5,False
368.5,-2.5,False
363.5,12.5,False
358.5,21.5,False
353.5,21.5,False
348.5,9.5,False
343.5,-6.5,False
338.5,-22.5,False
333.5,-38.5,False
328.5,-54.5,False
330.0,-61.0,True
325.0,-52.0,True
313.5,-52.5,False
308.5,-37.5,False
303.5,-19.5,False
298.5,-1.5,False
293.5,13.5,False
288.5,22.5,False
283.5,22.5,False
278.5,10.5,False
273.5,-5.5,False
268.5,-21.5,False
263.5,-37.5,False
258.5,-53.5,False
260.0,-60.0,True
255.0,-51.0,True
243.5,-51.5,False
238.5,-36.5,False
233.5,-18.5,False
228.5,-0.5,False
223.5,14.5,False
218.5,23.5,False
213.5,23.5,False
208.5,11.5,False
203.5,-4.5,False
198.5,-20.5,False
193.5,-36.5,False
188.5,-52.5,False
190.0,-59.0,True
185.0,-50.0,True
173.5,-50.5,False
168.5,-35.5,False
163.5,-17.5,False
158.5,0.5,False
153.5,15.5,False
148.5,24.5,False
143.5,24.5,False
138.5,12.5,False
133.5,-3.5,False
128.5,-19.5,False
123.5,-35.5,False
118.5,-51.5,False
120.0,-58.0,True
115.0,-49.0,True
103.5,-49.5,False
98.5,-34.5,False
93.5,-16.5,False
88.5,1.5,False
83.5,16.5,False
78.5,25.5,False
73.5,25.5,False
68.5,13.5,False
63.5,-2.5,False
58.5,-18.5,False
53.5,-34.5,False
48.5,-50.5,False
50.0,-57.0,True
45.0,-48.0,True
33.5,-48.5,False
28.5,-33.5,False
23.5,-15.5,False
18.5,2.5,False
13.5,17.5,False
8.5,26.5,False
3.5,26.5,False
-1.5,14.5,False
-6.5,-1.5,False
-11.5,-17.5,False
-16.5,-33.5,False
-21.5,-49.5,False
-20.0,-56.0,True
-31.5,-56.5,False
-36.5,-41.5,False
-41.5,-23.5,False
-46.5,-5.5,False
-51.5,9.5,False
-56.5,18.5,False
-61.5,18.5,False
-66.5,6.5,False
-71.5,-9.5,False
-76.5,-25.5,False
-81.5,-41.5,False
418.5,-45.5,False
420.0,-52.0,True
408.5,-52.5,False
403.5,-37.5,False
398.5,-19.5,False
393.5,-1.5,False
388.5,13.5,False
383.5,22.5,False
378.5,22.5,False
373.5,10.5,False
368.5,-5.5,False
363.5,-21.5,False
358.5,-37.5,False
353.5,-53.5,False
355.0,-60.0,True
350.0,-51.0,True
338.5,-51.5,False
333.5,-36.5,False
328.5,-18.5,False
323.5,-0.5,False
318.5,14.5,False
313.5,23.5,False
308.5,23.5,False
303.5,11.5,False
298.5,-4.5,False
293.5,-20.5,False
288.5,-36.5,False
283.5,-52.5,False
285.0,-59.0,True
280.0,-50.0,True
268.5,-50.5,False
263.5,-35.5,False
258.5,-17.5,False
253.5,0.5,False
248.5,15.5,False
243.5,24.5,False
238.5,24.5,False
233.5,12.5,False
228.5,-3.5,False
223.5,-19.5,False
218.5,-35.5,False
213.5,-51.5,False
215.0,-58.0,True
210.0,-49.0,True
198.5,-49.5,False
193.5,-34.5,False
188.5,-16.5,False
183.5,1.5,False
178.5,16.5,False
173.5,25.5,False
168.5,25.5,False
163.5,13.5,False
158.5,-2.5,False
153.5,-18.5,False
148.5,-34.5,False
143.5,-50.5,False
145.0,-57.0,True
140.0,-48.0,True
128.5,-48.5,False
123.5,-33.5,False
118.5,-15.5,False
113.5,2.5,False
108.5,17.5,False
103.5,26.5,False
98.5,26.5,False
93.5,14.5,False
88.5,-1.5,False
83.5,-17.5,False
78.5,-33.5,False
73.5,-49.5,False
75.0,-56.0,True
63.5,-56.5,False
58.5,-41.5,False
53.5,-23.5,False
48.5,-5.5,False
43.5,9.5,False
38.5,18.5,False
33.5,18.5,False
28.5,6.5,False
23.5,-9.5,False
18.5,-25.5,False
13.5,-41.5,False
15.0,-48.0,True
3.5,-48.5,False
-1.5,-33.5,False
-6.5,-15.5,False
-11.5,2.5,False
-16.5,17.5,False
-21.5,26.5,False
-26.5,26.5,False
-31.5,14.5,False
-36.5,-1.5,False
-41.5,-17.5,False
-46.5,-33.5,False
-51.5,-49.5,False
-50.0,-56.0,True
-61.5,-56.5,False
-66.5,-41.5,False
-71.5,-23.5,False
-76.5,-5.5,False
-81.5,9.5,False
425.0,-162.0,True
420.0,-153.0,True
408.5,-153.5,False
403.5,-138.5,False
398.5,-120.5,False
393.5,-102.5,False
395.0,-78.0,True
390.0,-69.0,True
385.0,-60.0,True
380.0,-51.0,True
368.5,-51.5,False
363.5,-36.5,False
358.5,-18.5,False
353.5,-0.5,False
348.5,14.5,False
343.5,23.5,False
338.5,23.5,False
333.5,11.5,False
328.5,-4.5,False
323.5,-20.5,False
318.5,-36.5,False
313.5,-52.5,False
315.0,-59.0,True
310.0,-50.0,True
298.5,-50.5,False
293.5,-35.5,False
288.5,-17.5,False
283.5,0.5,False
278.5,15.5,False
273.5,24.5,False
268.5,24.5,False
263.5,12.5,False
258.5,-3.5,False
253.5,-19.5,False
248.5,-35.5,False
243.5,-51.5,False
245.0,-58.0,True
240.0,-49.0,True
228.5,-49.5,False
223.5,-34.5,False
218.5,-16.5,False
213.5,1.5,False
208.5,16.5,False
203.5,25.5,False
198.5,25.5,False
193.5,13.5,False
188.5,-2.5,False
183.5,-18.5,False
178.5,-34.5,False
173.5,-50.5,False
175.0,-57.0,True
170.0,-48.0,True
158.5,-48.5,False
153.5,-33.5,False
148.5,-15.5,False
143.5,2.5,False
138.5,17.5,False
133.5,26.5,False
128.5,26.5,False
123.5,14.5,False
118.5,-1.5,False
113.5,-17.5,False
108.5,-33.5,False
103.5,-49.5,False
105.0,-56.0,True
93.5,-56.5,False
88.5,-41.5,False
83.5,-23.5,False
78.5,-5.5,False
73.5,9.5,False
68.5,18.5,False
63.5,18.5,False
58.5,6.5,False
53.5,-9.5,False
48.5,-25.5,False
43.5,-41.5,False
45.0,-48.0,True
33.5,-48.5,False
28.5,-33.5,False
23.5,-15.5,False
18.5,2.5,False
13.5,17.5,False
8.5,26.5,False
3.5,26.5,False
-1.5,14.5,False
-6.5,-1.5,False
-11.5,-17.5,False
-16.5,-33.5,False
-21.5,-49.5,False
-20.0,-56.0,True
-31.5,-56.5,False
-36.5,-41.5,False
-41.5,-23.5,False
-46.5,-5.5,False
-51.5,9.5,False
-56.5,18.5,False
-61.5,18.5,False
-66.5,6.5,False
-71.5,-9.5,False
-76.5,-25.5,False
-81.5,-41.5,False
418.5,-41.5,False
416.0,-53.5,False
415.0,-64.0,True
410.0,-55.0,True
398.5,-55.5,False
393.5,-40.5,False
388.5,-22.5,False
383.5,-4.5,False
378.5,10.5,False
373.5,19.5,False
368.5,19.5,False
363.5,7.5,False
358.5,-8.5,False
353.5,-24.5,False
348.5,-40.5,False
343.5,-56.5,False
345.0,-63.0,True
340.0,-54.0,True
328.5,-54.5,False
323.5,-39.5,False
318.5,-21.5,False
313.5,-3.5,False
308.5,11.5,False
303.5,20.5,False
298.5,20.5,False
293.5,8.5,False
288.5,-7.5,False
283.5,-23.5,False
278.5,-39.5,False
273.5,-55.5,False
275.0,-62.0,True
270.0,-53.0,True
258.5,-53.5,False
253.5,-38.5,False
248.5,-20.5,False
243.5,-2.5,False
238.5,12.5,False
233.5,21.5,False
228.5,21.5,False
223.5,9.5,False
218.5,-6.5,False
213.5,-22.5,False
208.5,-38.5,False
203.5,-54.5,False
205.0,-61.0,True
200.0,-52.0,True
188.5,-52.5,False
183.5,-37.5,False
178.5,-19.5,False
173.5,-1.5,False
168.5,13.5,False
163.5,22.5,False
158.5,22.5,False
153.5,10.5,False
148.5,-5.5,False
143.5,-21.5,False
138.5,-37.5,False
133.5,-53.5,False
135.0,-60.0,True
130.0,-51.0,True
118.5,-51.5,False
113.5,-36.5,False
108.5,-18.5,False
103.5,-0.5,False
98.5,14.5,False
93.5,23.5,False
88.5,23.5,False
83.5,11.5,False
78.5,-4.5,False
73.5,-20.5,False
68.5,-36.5,False
63.5,-52.5,False
65.0,-59.0,True
60.0,-50.0,True
48.5,-50.5,False
43.5,-35.5,False
38.5,-17.5,False
33.5,0.5,False
28.5,15.5,False
23.5,24.5,False
18.5,24.5,False
13.5,12.5,False
8.5,-3.5,False
3.5,-19.5,False
-1.5,-35.5,False
-6.5,-51.5,False
-5.0,-58.0,True
-10.0,-49.0,True
-21.5,-49.5,False
-26.5,-34.5,False
-31.5,-16.5,False
-36.5,1.5,False
-41.5,16.5,False
-46.5,25.5,False
-51.5,25.5,False
-56.5,13.5,False
-61.5,-2.5,False
-66.5,-18.5,False
-71.5,-34.5,False
-76.5,-50.5,False
-75.0,-57.0,True
418.5,167.5,False
413.5,182.5,False
408.5,200.5,False
403.5,218.5,False
398.5,233.5,False
393.5,242.5,False
388.5,242.5,False
383.5,230.5,False
378.5,214.5,False
373.5,198.5,False
368.5,182.5,False
363.5,166.5,False
361.0,154.5,False
360.0,144.0,False
351.0,122.5,False
343.5,102.5,False
338.5,84.5,False
335.5,68.5,False
334.5,55.0,False
335.0,43.0,False
330.0,27.0,False
325.0,11.0,False
315.0,0.0,True
303.5,-0.5,False
298.5,14.5,False
293.5,32.5,False
288.5,50.5,False
283.5,65.5,False
278.5,74.5,False
273.5,74.5,False
268.5,62.5,False
263.5,46.5,False
258.5,30.5,False
253.5,14.5,False
248.5,-1.5,False
246.0,-13.5,False
245.0,-24.0,True
233.5,-24.5,False
228.5,-9.5,False
223.5,8.5,False
218.5,26.5,False
213.5,41.5,False
208.5,50.5,False
203.5,50.5,False
198.5,38.5,False
193.5,22.5,False
188.5,6.5,False
183.5,-9.5,False
178.5,-25.5,False
176.0,-37.5,False
175.0,-48.0,True
163.5,-48.5,False
158.5,-33.5,False
153.5,-15.5,False
148.5,2.5,False
143.5,17.5,False
138.5,26.5,False
133.5,26.5,False
128.5,14.5,False
123.5,-1.5,False
118.5,-17.5,False
113.5,-33.5,False
108.5,-49.5,False
110.0,-56.0,True
98.5,-56.5,False
93.5,-41.5,False
88.5,-23.5,False
83.5,-5.5,False
78.5,9.5,False
73.5,18.5,False
68.5,18.5,False
63.5,6.5,False
58.5,-9.5,False
53.5,-25.5,False
48.5,-41.5,False
50.0,-48.0,True
38.5,-48.5,False
33.5,-33.5,False
28.5,-15.5,False
23.5,2.5,False
18.5,17.5,False
13.5,26.5,False
8.5,26.5,False
3.5,14.5,False
-1.5,-1.5,False
-6.5,-17.5,False
-11.5,-33.5,False
-16.5,-49.5,False
-15.0,-56.0,True
-26.5,-56.5,False
-31.5,-41.5,False
-36.5,-23.5,False
-41.5,-5.5,False
-46.5,9.5,False
-51.5,18.5,False
-56.5,18.5,False
-61.5,6.5,False
-66.5,-9.5,False
-71.5,-25.5,False
-76.5,-41.5,False
-75.0,-48.0,True
425.0,-166.0,True
420.0,-157.0,True
408.5,-157.5,False
403.5,-142.5,False
398.5,-124.5,False
393.5,-106.5,False
395.0,-82.0,True
390.0,-73.0,True
385.0,-64.0,True
380.0,-55.0,True
368.5,-55.5,False
363.5,-40.5,False
358.5,-22.5,False
353.5,-4.5,False
348.5,10.5,False
343.5,19.5,False
338.5,19.5,False
333.5,7.5,False
328.5,-8.5,False
323.5,-24.5,False
318.5,-40.5,False
313.5,-56.5,False
315.0,-63.0,True
310.0,-54.0,True
298.5,-54.5,False
293.5,-39.5,False
288.5,-21.5,False
283.5,-3.5,False
278.5,11.5,False
273.5,20.5,False
268.5,20.5,False
263.5,8.5,False
258.5,-7.5,False
253.5,-23.5,False
248.5,-39.5,False
243.5,-55.5,False
245.0,-62.0,True
240.0,-53.0,True
228.5,-53.5,False
223.5,-38.5,False
218.5,-20.5,False
213.5,-2.5,False
208.5,12.5,False
203.5,21.5,False
198.5,21.5,False
193.5,9.5,False
188.5,-6.5,False
183.5,-22.5,False
178.5,-38.5,False
173.5,-54.5,False
175.0,-61.0,True
170.0,-52.0,True
158.5,-52.5,False
153.5,-37.5,False
148.5,-19.5,False
143.5,-1.5,False
138.5,13.5,False
133.5,22.5,False
128.5,22.5,False
123.5,10.5,False
118.5,-5.5,False
113.5,-21.5,False
108.5,-37.5,False
103.5,-53.5,False
105.0,-60.0,True
100.0,-51.0,True
88.5,-51.5,False
83.5,-36.5,False
78.5,-18.5,False
73.5,-0.5,False
68.5,14.5,False
63.5,23.5,False
58.5,23.5,False
53.5,11.5,False
48.5,-4.5,False
43.5,-20.5,False
38.5,-36.5,False
33.5,-52.5,False
35.0,-59.0,True
30.0,-50.0,True
18.5,-50.5,False
13.5,-35.5,False
8.5,-17.5,False
3.5,0.5,False
-1.5,15.5,False
-6.5,24.5,False
-11.5,24.5,False
-16.5,12.5,False
-21.5,-3.5,False
-26.5,-19.5,False
-31.5,-35.5,False
-36.5,-51.5,False
-35.0,-58.0,True
-40.0,-49.0,True
-51.5,-49.5,False
-56.5,-34.5,False
-61.5,-16.5,False
-66.5,1.5,False
-71.5,16.5,False
-76.5,25.5,False
-81.5,25.5,False
418.5,195.5,False
413.5,179.5,False
408.5,163.5,False
403.5,147.5,False
398.5,131.5,False
396.0,119.5,False
395.0,109.0,False
386.0,87.5,False
378.5,67.5,False
373.5,49.5,False
370.5,33.5,False
369.5,20.0,False
370.0,8.0,False
360.0,-3.0,True
348.5,-3.5,False
343.5,11.5,False
338.5,29.5,False
333.5,47.5,False
328.5,62.5,False
323.5,71.5,False
318.5,71.5,False
313.5,59.5,False
308.5,43.5,False
303.5,27.5,False
298.5,11.5,False
293.5,-4.5,False
291.0,-16.5,False
290.0,-27.0,True
278.5,-27.5,False
273.5,-12.5,False
268.5,5.5,False
263.5,23.5,False
258.5,38.5,False
253.5,47.5,False
248.5,47.5,False
243.5,35.5,False
238.5,19.5,False
233.5,3.5,False
228.5,-12.5,False
223.5,-28.5,False
221.0,-40.5,False
220.0,-51.0,True
208.5,-51.5,False
203.5,-36.5,False
198.5,-18.5,False
193.5,-0.5,False
188.5,14.5,False
183.5,23.5,False
178.5,23.5,False
173.5,11.5,False
168.5,-4.5,False
163.5,-20.5,False
158.5,-36.5,False
153.5,-52.5,False
155.0,-59.0,True
150.0,-50.0,True
138.5,-50.5,False
133.5,-35.5,False
128.5,-17.5,False
123.5,0.5,False
118.5,15.5,False
113.5,24.5,False
108.5,24.5,False
103.5,12.5,False
98.5,-3.5,False
93.5,-19.5,False
88.5,-35.5,False
83.5,-51.5,False
85.0,-58.0,True
80.0,-49.0,True
68.5,-49.5,False
63.5,-34.5,False
58.5,-16.5,False
53.5,1.5,False
48.5,16.5,False
43.5,25.5,False
38.5,25.5,False
33.5,13.5,False
28.5,-2.5,False
23.5,-18.5,False
18.5,-34.5,False
13.5,-50.5,False
15.0,-57.0,True
10.0,-48.0,True
-1.5,-48.5,False
-6.5,-33.5,False
-11.5,-15.5,False
-16.5,2.5,False
-21.5,17.5,False
-26.5,26.5,False
-31.5,26.5,False
-36.5,14.5,False
-41.5,-1.5,False
-46.5,-17.5,False
-51.5,-33.5,False
-56.5,-49.5,False
-55.0,-56.0,True
-66.5,-56.5,False
-71.5,-41.5,False
-76.5,-23.5,False
-81.5,-5.5,False
418.5,82.5,False
413.5,91.5,False
408.5,91.5,False
403.5,79.5,False
398.5,63.5,False
393.5,47.5,False
388.5,31.5,False
383.5,15.5,False
381.0,3.5,False
380.0,-7.0,True
368.5,-7.5,False
363.5,7.5,False
358.5,25.5,False
353.5,43.5,False
348.5,58.5,False
343.5,67.5,False
338.5,67.5,False
333.5,55.5,False
328.5,39.5,False
323.5,23.5,False
318.5,7.5,False
313.5,-8.5,False
311.0,-20.5,False
310.0,-31.0,True
298.5,-31.5,False
293.5,-16.5,False
288.5,1.5,False
283.5,19.5,False
278.5,34.5,False
273.5,43.5,False
268.5,43.5,False
263.5,31.5,False
258.5,15.5,False
253.5,-0.5,False
248.5,-16.5,False
243.5,-32.5,False
241.0,-44.5,False
240.0,-55.0,True
228.5,-55.5,False
223.5,-40.5,False
218.5,-22.5,False
213.5,-4.5,False
208.5,10.5,False
203.5,19.5,False
198.5,19.5,False
193.5,7.5,False
188.5,-8.5,False
183.5,-24.5,False
178.5,-40.5,False
173.5,-56.5,False
175.0,-63.0,True
170.0,-54.0,True
158.5,-54.5,False
153.5,-39.5,False
148.5,-21.5,False
143.5,-3.5,False
138.5,11.5,False
133.5,20.5,False
128.5,20.5,False
123.5,8.5,False
118.5,-7.5,False
113.5,-23.5,False
108.5,-39.5,False
103.5,-55.5,False
105.0,-62.0,True
100.0,-53.0,True
88.5,-53.5,False
83.5,-38.5,False
78.5,-20.5,False
73.5,-2.5,False
68.5,12.5,False
63.5,21.5,False
58.5,21.5,False
53.5,9.5,False
48.5,-6.5,False
43.5,-22.5,False
38.5,-38.5,False
33.5,-54.5,False
35.0,-61.0,True
30.0,-52.0,True
18.5,-52.5,False
13.5,-37.5,False
8.5,-19.5,False
3.5,-1.5,False
-1.5,13.5,False
-6.5,22.5,False
-11.5,22.5,False
-16.5,10.5,False
-21.5,-5.5,False
-26.5,-21.5,False
-31.5,-37.5,False
-36.5,-53.5,False
-35.0,-60.0,True
-40.0,-51.0,True
-51.5,-51.5,False
-56.5,-36.5,False
-61.5,-18.5,False
-66.5,-0.5,False
-71.5,14.5,False
-76.5,23.5,False
-81.5,23.5,False
425.0,-316.0,True
420.0,-307.0,True
408.5,-307.5,False
403.5,-292.5,False
398.5,-274.5,False
393.5,-256.5,False
388.5,-241.5,False
390.0,-223.0,True
378.5,-223.5,False
380.0,-199.0,True
375.0,-190.0,True
370.0,-181.0,True
365.0,-172.0,True
360.0,-163.0,True
355.0,-154.0,True
350.0,-145.0,True
345.0,-136.0,True
340.0,-127.0,True
335.0,-118.0,True
330.0,-109.0,True
325.0,-100.0,True
320.0,-91.0,True
315.0,-82.0,True
310.0,-73.0,True
305.0,-64.0,True
300.0,-55.0,True
288.5,-55.5,False
283.5,-40.5,False
278.5,-22.5,False
273.5,-4.5,False
268.5,10.5,False
263.5,19.5,False
258.5,19.5,False
253.5,7.5,False
248.5,-8.5,False
243.5,-24.5,False
238.5,-40.5,False
233.5,-56.5,False
235.0,-63.0,True
230.0,-54.0,True
218.5,-54.5,False
213.5,-39.5,False
208.5,-21.5,False
203.5,-3.5,False
198.5,11.5,False
193.5,20.5,False
188.5,20.5,False
183.5,8.5,False
178.5,-7.5,False
173.5,-23.5,False
168.5,-39.5,False
163.5,-55.5,False
165.0,-62.0,True
160.0,-53.0,True
148.5,-53.5,False
143.5,-38.5,False
138.5,-20.5,False
133.5,-2.5,False
128.5,12.5,False
123.5,21.5,False
118.5,21.5,False
113.5,9.5,False
108.5,-6.5,False
103.5,-22.5,False
98.5,-38.5,False
93.5,-54.5,False
95.0,-61.0,True
90.0,-52.0,True
78.5,-52.5,False
73.5,-37.5,False
68.5,-19.5,False
63.5,-1.5,False
58.5,13.5,False
53.5,22.5,False
48.5,22.5,False
43.5,10.5,False
38.5,-5.5,False
33.5,-21.5,False
28.5,-37.5,False
23.5,-53.5,False
25.0,-60.0,True
20.0,-51.0,True
8.5,-51.5,False
3.5,-36.5,False
-1.5,-18.5,False
-6.5,-0.5,False
-11.5,14.5,False
-16.5,23.5,False
-21.5,23.5,False
